Time,CH1,CH2
0.008570,0.6951,-0.0529
0.008580,0.1439,-0.0195
0.008590,0.4613,-0.0195
0.008600,0.4780,-0.0529
0.008610,0.1773,-0.0362
0.008620,0.6951,-0.0529
0.008630,0.1940,-0.0195
0.008640,0.4112,-0.0362
0.008650,0.4947,-0.0362
0.008660,0.1439,-0.0362
0.008670,0.6951,-0.0362
0.008680,0.1940,-0.0362
0.008690,0.3945,-0.0195
0.008700,0.5448,-0.0529
0.008710,0.1606,-0.0195
0.008720,0.6617,-0.0362
0.008730,0.2441,-0.0362
0.008740,0.3277,-0.0195
0.008750,0.5448,-0.0529
0.008760,0.1439,-0.0362
0.008770,0.6617,-0.0362
0.008780,0.2441,-0.0362
0.008790,0.2943,-0.0195
0.008800,0.6283,-0.0529
0.008810,0.1439,-0.0195
0.008820,0.6283,-0.0362
0.008830,0.3110,-0.0362
0.008840,0.2608,-0.0195
0.008850,0.6450,-0.0529
0.008860,0.1105,-0.0195
0.008870,0.5615,-0.0362
0.008880,0.3611,-0.0362
0.008890,0.2107,-0.0362
0.008900,0.6784,-0.0362
0.008910,0.1606,-0.0362
0.008920,0.5448,-0.0195
0.008930,0.3945,-0.0529
0.008940,0.2107,-0.0195
0.008950,0.6617,-0.0529
0.008960,0.1773,-0.0195
0.008970,0.4947,-0.0195
0.008980,0.4446,-0.0529
0.008990,0.1773,-0.0362
0.009000,0.6784,-0.0529
0.009010,0.1773,-0.0195
0.009020,0.4947,-0.0195
0.009030,0.4613,-0.0529
0.009040,0.1773,-0.0195
0.009050,0.6617,-0.0529
0.009060,0.2107,-0.0195
0.009070,0.4112,-0.0195
0.009080,0.5281,-0.0529
0.009090,0.1439,-0.0362
0.009100,0.6951,-0.0362
0.009110,0.2274,-0.0362
0.009120,0.3945,-0.0195
0.009130,0.5448,-0.0529
0.009140,0.1439,-0.0195
0.009150,0.6283,-0.0362
0.009160,0.2608,-0.0362
0.009170,0.3110,-0.0362
0.009180,0.6116,-0.0529
0.009190,0.0938,-0.0195
0.009200,0.6450,-0.0362
0.009210,0.2943,-0.0362
0.009220,0.3110,-0.0195
0.009230,0.6116,-0.0529
0.009240,0.1439,-0.0195
0.009250,0.5615,-0.0362
0.009260,0.3110,-0.0362
0.009270,0.2608,-0.0362
0.009280,0.6617,-0.0529
0.009290,0.0938,-0.0195
0.009300,0.5949,-0.0362
0.009310,0.3778,-0.0362
0.009320,0.2441,-0.0195
0.009330,0.6617,-0.0529
0.009340,0.1439,-0.0195
0.009350,0.5114,-0.0362
0.009360,0.4112,-0.0362
0.009370,0.2107,-0.0195
0.009380,0.6951,-0.0529
0.009390,0.1606,-0.0195
0.009400,0.5114,-0.0195
0.009410,0.4446,-0.0529
0.009420,0.1940,-0.0362
0.009430,0.6951,-0.0529
0.009440,0.1940,-0.0195
0.009450,0.4279,-0.0195
0.009460,0.4780,-0.0529
0.009470,0.1606,-0.0362
0.009480,0.6951,-0.0362
0.009490,0.2274,-0.0362
0.009500,0.4279,-0.0195
0.009510,0.5448,-0.0529
0.009520,0.1773,-0.0362
0.009530,0.6617,-0.0362
0.009540,0.2441,-0.0362
0.009550,0.3611,-0.0362
0.009560,0.5615,-0.0362
0.009570,0.1105,-0.0362
0.009580,0.6617,-0.0362
0.009590,0.2775,-0.0362
0.009600,0.3277,-0.0195
0.009610,0.6283,-0.0529
0.009620,0.1606,-0.0195
0.009630,0.6283,-0.0362
0.009640,0.2943,-0.0362
0.009650,0.2775,-0.0195
0.009660,0.6283,-0.0529
0.009670,0.1439,-0.0362
0.009680,0.6116,-0.0195
0.009690,0.3110,-0.0529
0.009700,0.2608,-0.0362
0.009710,0.6617,-0.0529
0.009720,0.1439,-0.0195
0.009730,0.5615,-0.0362
0.009740,0.3778,-0.0362
0.009750,0.2274,-0.0195
0.009760,0.6450,-0.0529
0.009770,0.1606,-0.0195
0.009780,0.5281,-0.0362
0.009790,0.4112,-0.0362
0.009800,0.2274,-0.0195
0.009810,0.6951,-0.0529
0.009820,0.1773,-0.0362
0.009830,0.5114,-0.0195
0.009840,0.4446,-0.0529
0.009850,0.1773,-0.0195
0.009860,0.6784,-0.0529
0.009870,0.1940,-0.0195
0.009880,0.4446,-0.0195
0.009890,0.4947,-0.0529
0.009900,0.1773,-0.0362
0.009910,0.7118,-0.0362
0.009920,0.2107,-0.0362
0.009930,0.4279,-0.0362
0.009940,0.5114,-0.0362
0.009950,0.1606,-0.0362
0.009960,0.6784,-0.0529
0.009970,0.2274,-0.0195
0.009980,0.3778,-0.0195
0.009990,0.5949,-0.0529
0.010000,0.1606,-0.0195
0.010010,0.6784,-0.0362
0.010020,0.2775,-0.0362
0.010030,0.3611,-0.0195
0.010040,0.5615,-0.0529
0.010050,0.1439,-0.0195
0.010060,0.6283,-0.0362
0.010070,0.2943,-0.0362
0.010080,0.2943,-0.0362
0.010090,0.6450,-0.0362
0.010100,0.1439,-0.0362
0.010110,0.6283,-0.0362
0.010120,0.3277,-0.0362
0.010130,0.2775,-0.0362
0.010140,0.6450,-0.0529
0.010150,0.1105,-0.0195
0.010160,0.5615,-0.0195
0.010170,0.3945,-0.0529
0.010180,0.2107,-0.0362
0.010190,0.6951,-0.0362
0.010200,0.1773,-0.0362
0.010210,0.5448,-0.0195
0.010220,0.4112,-0.0529
0.010230,0.2274,-0.0362
0.010240,0.6784,-0.0362
0.010250,0.1773,-0.0362
0.010260,0.4613,-0.0362
0.010270,0.4446,-0.0362
0.010280,0.1773,-0.0362
0.010290,0.6784,-0.0529
0.010300,0.1940,-0.0195
0.010310,0.4446,-0.0195
0.010320,0.4780,-0.0529
0.010330,0.1606,-0.0362
0.010340,0.6784,-0.0529
0.010350,0.1940,-0.0195
0.010360,0.3945,-0.0195
0.010370,0.5281,-0.0529
0.010380,0.1105,-0.0195
0.010390,0.6617,-0.0529
0.010400,0.2274,-0.0195
0.010410,0.3778,-0.0195
0.010420,0.5615,-0.0529
0.010430,0.1105,-0.0195
0.010440,0.6450,-0.0529
0.010450,0.2608,-0.0195
0.010460,0.3277,-0.0195
0.010470,0.5949,-0.0529
0.010480,0.1105,-0.0195
0.010490,0.6283,-0.0529
0.010500,0.2775,-0.0195
0.010510,0.2775,-0.0195
0.010520,0.6283,-0.0529
0.010530,0.1439,-0.0195
0.010540,0.5949,-0.0195
0.010550,0.3110,-0.0529
0.010560,0.2441,-0.0362
0.010570,0.6450,-0.0529
0.010580,0.1439,-0.0195
0.010590,0.5615,-0.0362
0.010600,0.3778,-0.0362
0.010610,0.2274,-0.0362
0.010620,0.6617,-0.0529
0.010630,0.1439,-0.0195
0.010640,0.5114,-0.0195
0.010650,0.3945,-0.0529
0.010660,0.1940,-0.0362
0.010670,0.6784,-0.0362
0.010680,0.1606,-0.0362
0.010690,0.4947,-0.0195
0.010700,0.4279,-0.0529
0.010710,0.1940,-0.0362
0.010720,0.6784,-0.0529
0.010730,0.1940,-0.0195
0.010740,0.4279,-0.0362
0.010750,0.4947,-0.0362
0.010760,0.1439,-0.0362
0.010770,0.6784,-0.0529
0.010780,0.2107,-0.0195
0.010790,0.4112,-0.0195
0.010800,0.5114,-0.0529
0.010810,0.1439,-0.0362
0.010820,0.6617,-0.0529
0.010830,0.2274,-0.0195
0.010840,0.3778,-0.0195
0.010850,0.5615,-0.0529
0.010860,0.1105,-0.0362
0.010870,0.6450,-0.0362
0.010880,0.2608,-0.0362
0.010890,0.3277,-0.0362
0.010900,0.5949,-0.0362
0.010910,0.1105,-0.0362
0.010920,0.6283,-0.0362
0.010930,0.2775,-0.0362
0.010940,0.2775,-0.0362
0.010950,0.6283,-0.0362
0.010960,0.1439,-0.0362
0.010970,0.5949,-0.0362
0.010980,0.3277,-0.0362
0.010990,0.2608,-0.0362
0.011000,0.6450,-0.0529
0.011010,0.1439,-0.0195
0.011020,0.5448,-0.0362
0.011030,0.3778,-0.0362
0.011040,0.2274,-0.0362
0.011050,0.6784,-0.0529
0.011060,0.1606,-0.0195
0.011070,0.5114,-0.0362
0.011080,0.3945,-0.0362
0.011090,0.1940,-0.0362
0.011100,0.6784,-0.0362
0.011110,0.1773,-0.0362
0.011120,0.4613,-0.0362
0.011130,0.4446,-0.0362
0.011140,0.1773,-0.0362
0.011150,0.6784,-0.0529
0.011160,0.1940,-0.0195
0.011170,0.4279,-0.0195
0.011180,0.4780,-0.0529
0.011190,0.1606,-0.0362
0.011200,0.6784,-0.0529
0.011210,0.2107,-0.0195
0.011220,0.4112,-0.0195
0.011230,0.5114,-0.0529
0.011240,0.1439,-0.0362
0.011250,0.6784,-0.0362
0.011260,0.2274,-0.0362
0.011270,0.3778,-0.0362
0.011280,0.5615,-0.0362
0.011290,0.1105,-0.0362
0.011300,0.6450,-0.0529
0.011310,0.2608,-0.0195
0.011320,0.3110,-0.0362
0.011330,0.6116,-0.0362
0.011340,0.1105,-0.0362
0.011350,0.6283,-0.0362
0.011360,0.2775,-0.0362
0.011370,0.2775,-0.0195
0.011380,0.6283,-0.0529
0.011390,0.1439,-0.0195
0.011400,0.5949,-0.0362
0.011410,0.3277,-0.0362
0.011420,0.2441,-0.0195
0.011430,0.6450,-0.0529
0.011440,0.1439,-0.0195
0.011450,0.5615,-0.0195
0.011460,0.3778,-0.0529
0.011470,0.2274,-0.0362
0.011480,0.6617,-0.0529
0.011490,0.1606,-0.0195
0.011500,0.5114,-0.0362
0.011510,0.3945,-0.0362
0.011520,0.1940,-0.0362
0.011530,0.6784,-0.0529
0.011540,0.1773,-0.0195
0.011550,0.4613,-0.0195
0.011560,0.4446,-0.0529
0.011570,0.1606,-0.0362
0.011580,0.6951,-0.0529
0.011590,0.1940,-0.0195
0.011600,0.4279,-0.0195
0.011610,0.4780,-0.0529
0.011620,0.1606,-0.0362
0.011630,0.6784,-0.0529
0.011640,0.2107,-0.0195
0.011650,0.4112,-0.0195
0.011660,0.5281,-0.0529
0.011670,0.1439,-0.0195
0.011680,0.6617,-0.0529
0.011690,0.2274,-0.0195
0.011700,0.3611,-0.0195
0.011710,0.5615,-0.0529
0.011720,0.1105,-0.0362
0.011730,0.6450,-0.0529
0.011740,0.2608,-0.0195
0.011750,0.3110,-0.0362
0.011760,0.6116,-0.0362
0.011770,0.1105,-0.0362
0.011780,0.6283,-0.0362
0.011790,0.2943,-0.0362
0.011800,0.2775,-0.0195
0.011810,0.6283,-0.0529
0.011820,0.1439,-0.0195
0.011830,0.5949,-0.0195
0.011840,0.3277,-0.0529
0.011850,0.2441,-0.0195
0.011860,0.6617,-0.0529
0.011870,0.1439,-0.0195
0.011880,0.5448,-0.0195
0.011890,0.3778,-0.0529
0.011900,0.2274,-0.0362
0.011910,0.6617,-0.0529
0.011920,0.1606,-0.0195
0.011930,0.4947,-0.0362
0.011940,0.4112,-0.0362
0.011950,0.1773,-0.0362
0.011960,0.6784,-0.0529
0.011970,0.1773,-0.0195
0.011980,0.4613,-0.0195
0.011990,0.4613,-0.0529
0.012000,0.1773,-0.0362
0.012010,0.6784,-0.0529
0.012020,0.1940,-0.0195
0.012030,0.4279,-0.0195
0.012040,0.4780,-0.0529
0.012050,0.1606,-0.0195
0.012060,0.6784,-0.0529
0.012070,0.2107,-0.0195
0.012080,0.4112,-0.0195
0.012090,0.5281,-0.0529
0.012100,0.1439,-0.0362
0.012110,0.6450,-0.0362
0.012120,0.2274,-0.0362
0.012130,0.3277,-0.0195
0.012140,0.5615,-0.0529
0.012150,0.1105,-0.0195
0.012160,0.6450,-0.0362
0.012170,0.2608,-0.0362
0.012180,0.3110,-0.0195
0.012190,0.6116,-0.0529
0.012200,0.1105,-0.0195
0.012210,0.6116,-0.0362
0.012220,0.2775,-0.0362
0.012230,0.2775,-0.0195
0.012240,0.6283,-0.0529
0.012250,0.1105,-0.0195
0.012260,0.5949,-0.0362
0.012270,0.3277,-0.0362
0.012280,0.2441,-0.0362
0.012290,0.6617,-0.0529
0.012300,0.1439,-0.0195
0.012310,0.5448,-0.0195
0.012320,0.3611,-0.0529
0.012330,0.2107,-0.0362
0.012340,0.6617,-0.0529
0.012350,0.1606,-0.0195
0.012360,0.5114,-0.0195
0.012370,0.4279,-0.0529
0.012380,0.1940,-0.0362
0.012390,0.6784,-0.0529
0.012400,0.1773,-0.0195
0.012410,0.4613,-0.0195
0.012420,0.4613,-0.0529
0.012430,0.1606,-0.0362
0.012440,0.6951,-0.0362
0.012450,0.1940,-0.0362
0.012460,0.4279,-0.0362
0.012470,0.4780,-0.0362
0.012480,0.1606,-0.0362
0.012490,0.6617,-0.0529
0.012500,0.2107,-0.0195
0.012510,0.3945,-0.0195
0.012520,0.5281,-0.0529
0.012530,0.1439,-0.0362
0.012540,0.6617,-0.0529
0.012550,0.2441,-0.0195
0.012560,0.3277,-0.0195
0.012570,0.5615,-0.0529
0.012580,0.1439,-0.0362
0.012590,0.6450,-0.0529
0.012600,0.2608,-0.0195
0.012610,0.3110,-0.0362
0.012620,0.6116,-0.0362
0.012630,0.1105,-0.0362
0.012640,0.6116,-0.0362
0.012650,0.3110,-0.0362
0.012660,0.2608,-0.0362
0.012670,0.6283,-0.0529
0.012680,0.1105,-0.0195
0.012690,0.5949,-0.0362
0.012700,0.3277,-0.0362
0.012710,0.2441,-0.0362
0.012720,0.6617,-0.0529
0.012730,0.1439,-0.0195
0.012740,0.5448,-0.0195
0.012750,0.3611,-0.0529
0.012760,0.2107,-0.0362
0.012770,0.6617,-0.0529
0.012780,0.1606,-0.0195
0.012790,0.4947,-0.0195
0.012800,0.4112,-0.0529
0.012810,0.1940,-0.0195
0.012820,0.6784,-0.0529
0.012830,0.1773,-0.0362
0.012840,0.4613,-0.0195
0.012850,0.4613,-0.0529
0.012860,0.1606,-0.0362
0.012870,0.6784,-0.0529
0.012880,0.1940,-0.0195
0.012890,0.4279,-0.0362
0.012900,0.4947,-0.0362
0.012910,0.1606,-0.0362
0.012920,0.6617,-0.0529
0.012930,0.2107,-0.0195
0.012940,0.3945,-0.0195
0.012950,0.5281,-0.0529
0.012960,0.1439,-0.0195
0.012970,0.6617,-0.0362
0.012980,0.2441,-0.0362
0.012990,0.3277,-0.0362
0.013000,0.5615,-0.0362
0.013010,0.1105,-0.0362
0.013020,0.6450,-0.0362
0.013030,0.2775,-0.0362
0.013040,0.2943,-0.0195
0.013050,0.6116,-0.0529
0.013060,0.1105,-0.0195
0.013070,0.6116,-0.0362
0.013080,0.3110,-0.0362
0.013090,0.2608,-0.0195
0.013100,0.6283,-0.0529
0.013110,0.1439,-0.0195
0.013120,0.5615,-0.0362
0.013130,0.3277,-0.0362
0.013140,0.2441,-0.0195
0.013150,0.6617,-0.0529
0.013160,0.1439,-0.0195
0.013170,0.5281,-0.0362
0.013180,0.3778,-0.0362
0.013190,0.2107,-0.0195
0.013200,0.6617,-0.0529
0.013210,0.1606,-0.0195
0.013220,0.4947,-0.0362
0.013230,0.4279,-0.0362
0.013240,0.1773,-0.0362
0.013250,0.6784,-0.0529
0.013260,0.1773,-0.0195
0.013270,0.4613,-0.0195
0.013280,0.4613,-0.0529
0.013290,0.1606,-0.0362
0.013300,0.6784,-0.0362
0.013310,0.2107,-0.0362
0.013320,0.4112,-0.0195
0.013330,0.4947,-0.0529
0.013340,0.1606,-0.0195
0.013350,0.6617,-0.0362
0.013360,0.2107,-0.0362
0.013370,0.3945,-0.0195
0.013380,0.5281,-0.0529
0.013390,0.1439,-0.0195
0.013400,0.6617,-0.0362
0.013410,0.2441,-0.0362
0.013420,0.3277,-0.0195
0.013430,0.5615,-0.0529
0.013440,0.1105,-0.0362
0.013450,0.6450,-0.0362
0.013460,0.2775,-0.0362
0.013470,0.2943,-0.0195
0.013480,0.6116,-0.0529
0.013490,0.1105,-0.0195
0.013500,0.6116,-0.0362
0.013510,0.3110,-0.0362
0.013520,0.2608,-0.0195
0.013530,0.6450,-0.0529
0.013540,0.1105,-0.0195
0.013550,0.5949,-0.0362
0.013560,0.3277,-0.0362
0.013570,0.2441,-0.0362
0.013580,0.6617,-0.0529
0.013590,0.1439,-0.0195
0.013600,0.5448,-0.0362
0.013610,0.3945,-0.0362
0.013620,0.2107,-0.0362
0.013630,0.6617,-0.0529
0.013640,0.1606,-0.0195
0.013650,0.4947,-0.0195
0.013660,0.4279,-0.0529
0.013670,0.1773,-0.0362
0.013680,0.6784,-0.0529
0.013690,0.1773,-0.0195
0.013700,0.4613,-0.0362
0.013710,0.4613,-0.0362
0.013720,0.1606,-0.0362
0.013730,0.6784,-0.0529
0.013740,0.2107,-0.0195
0.013750,0.4112,-0.0195
0.013760,0.4947,-0.0529
0.013770,0.1606,-0.0362
0.013780,0.6617,-0.0362
0.013790,0.2107,-0.0362
0.013800,0.3945,-0.0362
0.013810,0.5281,-0.0362
0.013820,0.1439,-0.0362
0.013830,0.6617,-0.0529
0.013840,0.2441,-0.0195
0.013850,0.3277,-0.0362
0.013860,0.5949,-0.0362
0.013870,0.1105,-0.0362
0.013880,0.6450,-0.0362
0.013890,0.2775,-0.0362
0.013900,0.2943,-0.0362
0.013910,0.6116,-0.0362
0.013920,0.1105,-0.0362
0.013930,0.6116,-0.0362
0.013940,0.3110,-0.0362
0.013950,0.2608,-0.0362
0.013960,0.6450,-0.0362
0.013970,0.1105,-0.0362
0.013980,0.5615,-0.0362
0.013990,0.3611,-0.0362
0.014000,0.2107,-0.0195
0.014010,0.6617,-0.0529
0.014020,0.1439,-0.0195
0.014030,0.5448,-0.0195
0.014040,0.3945,-0.0529
0.014050,0.2107,-0.0195
0.014060,0.6617,-0.0529
0.014070,0.1606,-0.0195
0.014080,0.4947,-0.0362
0.014090,0.4279,-0.0362
0.014100,0.1940,-0.0362
0.014110,0.6784,-0.0529
0.014120,0.1940,-0.0195
0.014130,0.4613,-0.0195
0.014140,0.4613,-0.0529
0.014150,0.1773,-0.0362
0.014160,0.6617,-0.0362
0.014170,0.2107,-0.0362
0.014180,0.4112,-0.0195
0.014190,0.5114,-0.0529
0.014200,0.1606,-0.0195
0.014210,0.6617,-0.0362
0.014220,0.2107,-0.0362
0.014230,0.3778,-0.0195
0.014240,0.5448,-0.0529
0.014250,0.1105,-0.0362
0.014260,0.6617,-0.0362
0.014270,0.2608,-0.0362
0.014280,0.3277,-0.0195
0.014290,0.5949,-0.0529
0.014300,0.1105,-0.0362
0.014310,0.6450,-0.0362
0.014320,0.2775,-0.0362
0.014330,0.2775,-0.0195
0.014340,0.6116,-0.0529
0.014350,0.1105,-0.0195
0.014360,0.6116,-0.0362
0.014370,0.3110,-0.0362
0.014380,0.2608,-0.0362
0.014390,0.6450,-0.0362
0.014400,0.1105,-0.0362
0.014410,0.5615,-0.0529
0.014420,0.3611,-0.0195
0.014430,0.2107,-0.0195
0.014440,0.6617,-0.0529
0.014450,0.1439,-0.0195
0.014460,0.5281,-0.0362
0.014470,0.4112,-0.0362
0.014480,0.2107,-0.0362
0.014490,0.6617,-0.0529
0.014500,0.1606,-0.0195
0.014510,0.4947,-0.0195
0.014520,0.4279,-0.0529
0.014530,0.1773,-0.0362
0.014540,0.6617,-0.0529
0.014550,0.1940,-0.0195
0.014560,0.4446,-0.0362
0.014570,0.4613,-0.0362
0.014580,0.1606,-0.0362
0.014590,0.6951,-0.0529
0.014600,0.1940,-0.0195
0.014610,0.4112,-0.0362
0.014620,0.5114,-0.0362
0.014630,0.1439,-0.0362
0.014640,0.6784,-0.0362
0.014650,0.2107,-0.0362
0.014660,0.3778,-0.0195
0.014670,0.5448,-0.0529
0.014680,0.1439,-0.0362
0.014690,0.6617,-0.0362
0.014700,0.2441,-0.0362
0.014710,0.3277,-0.0362
0.014720,0.5949,-0.0362
0.014730,0.1439,-0.0362
0.014740,0.6283,-0.0529
0.014750,0.2775,-0.0195
0.014760,0.2943,-0.0362
0.014770,0.6116,-0.0362
0.014780,0.1105,-0.0362
0.014790,0.6116,-0.0362
0.014800,0.3110,-0.0362
0.014810,0.2441,-0.0362
0.014820,0.6450,-0.0529
0.014830,0.1105,-0.0195
0.014840,0.5615,-0.0362
0.014850,0.3778,-0.0362
0.014860,0.2274,-0.0362
0.014870,0.6617,-0.0529
0.014880,0.1439,-0.0195
0.014890,0.5114,-0.0362
0.014900,0.4112,-0.0362
0.014910,0.2107,-0.0362
0.014920,0.6617,-0.0362
0.014930,0.1606,-0.0362
0.014940,0.4947,-0.0195
0.014950,0.4279,-0.0529
0.014960,0.1773,-0.0362
0.014970,0.6784,-0.0529
0.014980,0.1773,-0.0195
0.014990,0.4613,-0.0195
0.015000,0.4613,-0.0529
0.015010,0.1773,-0.0362
0.015020,0.6784,-0.0529
0.015030,0.1940,-0.0195
0.015040,0.4112,-0.0195
0.015050,0.5114,-0.0529
0.015060,0.1606,-0.0362
0.015070,0.6617,-0.0529
0.015080,0.2274,-0.0195
0.015090,0.3778,-0.0195
0.015100,0.5448,-0.0529
0.015110,0.1105,-0.0362
0.015120,0.6617,-0.0362
0.015130,0.2608,-0.0362
0.015140,0.3277,-0.0362
0.015150,0.5949,-0.0362
0.015160,0.1439,-0.0362
0.015170,0.6283,-0.0362
0.015180,0.2775,-0.0362
0.015190,0.2775,-0.0362
0.015200,0.6116,-0.0362
0.015210,0.1439,-0.0362
0.015220,0.6116,-0.0362
0.015230,0.3110,-0.0362
0.015240,0.2608,-0.0362
0.015250,0.6450,-0.0362
0.015260,0.1105,-0.0362
0.015270,0.5615,-0.0362
0.015280,0.3778,-0.0362
0.015290,0.2274,-0.0362
0.015300,0.6617,-0.0529
0.015310,0.1606,-0.0195
0.015320,0.5448,-0.0362
0.015330,0.3945,-0.0362
0.015340,0.2107,-0.0362
0.015350,0.6784,-0.0529
0.015360,0.1606,-0.0195
0.015370,0.4947,-0.0195
0.015380,0.4279,-0.0529
0.015390,0.1773,-0.0362
0.015400,0.6951,-0.0529
0.015410,0.1773,-0.0195
0.015420,0.4613,-0.0195
0.015430,0.4780,-0.0529
0.015440,0.1606,-0.0362
0.015450,0.6784,-0.0529
0.015460,0.2107,-0.0195
0.015470,0.4112,-0.0195
0.015480,0.5114,-0.0529
0.015490,0.1606,-0.0362
0.015500,0.6617,-0.0362
0.015510,0.2441,-0.0362
0.015520,0.3611,-0.0195
0.015530,0.5615,-0.0529
0.015540,0.1439,-0.0362
0.015550,0.6617,-0.0362
0.015560,0.2608,-0.0362
0.015570,0.3277,-0.0195
0.015580,0.5615,-0.0529
0.015590,0.1606,-0.0362
0.015600,0.6283,-0.0362
0.015610,0.2775,-0.0362
0.015620,0.2775,-0.0195
0.015630,0.6283,-0.0529
0.015640,0.1105,-0.0195
0.015650,0.6116,-0.0195
0.015660,0.3611,-0.0529
0.015670,0.2608,-0.0362
0.015680,0.6450,-0.0529
0.015690,0.1439,-0.0195
0.015700,0.5615,-0.0362
0.015710,0.3611,-0.0362
0.015720,0.2441,-0.0195
0.015730,0.6617,-0.0529
0.015740,0.1606,-0.0195
0.015750,0.5281,-0.0362
0.015760,0.4112,-0.0362
0.015770,0.2107,-0.0362
0.015780,0.6784,-0.0529
0.015790,0.1773,-0.0195
0.015800,0.4947,-0.0195
0.015810,0.4613,-0.0529
0.015820,0.1773,-0.0362
0.015830,0.6784,-0.0529
0.015840,0.1773,-0.0195
0.015850,0.4613,-0.0195
0.015860,0.4947,-0.0529
0.015870,0.1606,-0.0362
0.015880,0.6951,-0.0529
0.015890,0.1940,-0.0195
0.015900,0.3945,-0.0362
0.015910,0.5114,-0.0362
0.015920,0.1606,-0.0362
0.015930,0.6784,-0.0362
0.015940,0.2274,-0.0362
0.015950,0.3945,-0.0195
0.015960,0.5448,-0.0529
0.015970,0.1439,-0.0195
0.015980,0.6450,-0.0529
0.015990,0.2608,-0.0195
0.016000,0.3277,-0.0195
0.016010,0.5615,-0.0529
0.016020,0.1606,-0.0195
0.016030,0.6283,-0.0529
0.016040,0.2775,-0.0195
0.016050,0.2775,-0.0362
0.016060,0.6283,-0.0529
0.016070,0.1105,-0.0195
0.016080,0.6116,-0.0362
0.016090,0.3611,-0.0362
0.016100,0.2608,-0.0195
0.016110,0.6450,-0.0529
0.016120,0.1439,-0.0195
0.016130,0.5615,-0.0195
0.016140,0.3778,-0.0529
0.016150,0.2274,-0.0362
0.016160,0.6784,-0.0362
0.016170,0.1606,-0.0362
0.016180,0.5281,-0.0195
0.016190,0.4112,-0.0529
0.016200,0.1940,-0.0362
0.016210,0.6784,-0.0529
0.016220,0.1606,-0.0195
0.016230,0.4947,-0.0195
0.016240,0.4446,-0.0529
0.016250,0.1773,-0.0362
0.016260,0.6784,-0.0362
0.016270,0.1940,-0.0362
0.016280,0.4446,-0.0362
0.016290,0.4947,-0.0362
0.016300,0.1606,-0.0362
0.016310,0.6784,-0.0529
0.016320,0.2107,-0.0195
0.016330,0.4112,-0.0195
0.016340,0.5114,-0.0529
0.016350,0.1439,-0.0362
0.016360,0.6784,-0.0529
0.016370,0.2441,-0.0195
0.016380,0.3611,-0.0195
0.016390,0.5615,-0.0529
0.016400,0.1105,-0.0362
0.016410,0.6450,-0.0362
0.016420,0.2441,-0.0362
0.016430,0.3277,-0.0362
0.016440,0.5949,-0.0362
0.016450,0.1439,-0.0362
0.016460,0.6283,-0.0529
0.016470,0.2775,-0.0195
0.016480,0.2775,-0.0362
0.016490,0.6283,-0.0362
0.016500,0.1439,-0.0362
0.016510,0.5949,-0.0362
0.016520,0.3611,-0.0362
0.016530,0.2608,-0.0362
0.016540,0.6450,-0.0529
0.016550,0.1439,-0.0195
0.016560,0.5615,-0.0195
0.016570,0.3778,-0.0529
0.016580,0.2441,-0.0195
0.016590,0.6617,-0.0529
0.016600,0.1606,-0.0195
0.016610,0.5114,-0.0362
0.016620,0.4112,-0.0362
0.016630,0.1773,-0.0362
0.016640,0.6784,-0.0362
0.016650,0.1606,-0.0362
0.016660,0.4947,-0.0195
0.016670,0.4613,-0.0529
0.016680,0.1773,-0.0362
0.016690,0.6784,-0.0529
0.016700,0.1940,-0.0195
0.016710,0.4446,-0.0362
0.016720,0.4947,-0.0362
0.016730,0.1606,-0.0362
0.016740,0.6951,-0.0362
0.016750,0.2274,-0.0362
0.016760,0.3945,-0.0195
0.016770,0.5114,-0.0529
0.016780,0.1439,-0.0362
0.016790,0.6784,-0.0362
0.016800,0.2441,-0.0362
0.016810,0.3611,-0.0195
0.016820,0.5615,-0.0529
0.016830,0.1439,-0.0362
0.016840,0.6450,-0.0362
0.016850,0.2608,-0.0362
0.016860,0.3277,-0.0195
0.016870,0.5949,-0.0529
0.016880,0.1439,-0.0195
0.016890,0.6283,-0.0362
0.016900,0.2775,-0.0362
0.016910,0.2775,-0.0195
0.016920,0.6283,-0.0529
0.016930,0.1439,-0.0195
0.016940,0.6116,-0.0195
0.016950,0.3277,-0.0529
0.016960,0.2608,-0.0362
0.016970,0.6450,-0.0529
0.016980,0.1439,-0.0195
0.016990,0.5448,-0.0195
0.017000,0.3778,-0.0529
0.017010,0.2274,-0.0362
0.017020,0.6784,-0.0529
0.017030,0.1606,-0.0195
0.017040,0.5114,-0.0362
0.017050,0.3945,-0.0362
0.017060,0.1940,-0.0362
0.017070,0.6784,-0.0529
0.017080,0.1606,-0.0195
0.017090,0.4947,-0.0195
0.017100,0.4613,-0.0529
0.017110,0.1773,-0.0362
0.017120,0.6784,-0.0362
0.017130,0.1940,-0.0362
0.017140,0.4446,-0.0362
0.017150,0.4947,-0.0362
0.017160,0.1606,-0.0362
0.017170,0.6784,-0.0362
0.017180,0.2107,-0.0362
0.017190,0.4112,-0.0362
0.017200,0.5281,-0.0362
0.017210,0.1105,-0.0362
0.017220,0.6784,-0.0529
0.017230,0.2441,-0.0195
0.017240,0.3611,-0.0362
0.017250,0.5615,-0.0362
0.017260,0.1439,-0.0362
0.017270,0.6450,-0.0362
0.017280,0.2608,-0.0362
0.017290,0.3277,-0.0362
0.017300,0.6116,-0.0362
